global_panel_id,farfield_local_panel_id,production_gamma_real_per_m,production_gamma_imag_per_m,analytic_gamma_real_per_m,analytic_gamma_imag_per_m,gamma_relative_error,single_layer_column_l2_m,double_layer_column_l2,actual_column_l2,stable_column_relative_residual
2591,111,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.986609537628,0.504122794026692,2.45207480421046,5.96634820525442e-17
2592,112,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98642541729576,0.504116995341096,2.45202955267798,1.43721754385041e-16
2593,113,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98606127708304,0.50410782183846,2.45192837122375,6.06960280131613e-17
2594,114,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98528674598803,0.50410714012523,2.45167195963598,0
2595,115,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.9839964205735,0.504112537515803,2.45123205310038,6.07162912985865e-17
2596,116,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.9822403665426,0.504110291876576,2.4506563872896,0
2597,117,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.98000748347819,0.504094927833972,2.44996100157669,7.06833299035692e-17
2598,118,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.97772732740677,0.504067002899608,2.44928228368171,7.01561196762251e-17
2599,119,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.97676704960997,0.50405214966685,2.44900380519576,0
2600,120,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,7.3455742434107e-17,5.97806915189446,0.504071472503943,2.44938436200408,6.94737198600765e-17
2601,121,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,1.46911484868214e-16,5.98047426413593,0.504098353720858,2.45010694482098,1.44173397463577e-16
2602,122,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98267725844279,0.504111371175009,2.45079953014034,0
2603,123,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98435395726012,0.504111867114744,2.45135395143803,0
2604,124,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98557371505151,0.50410643049466,2.45176981321903,0
2605,125,0.349247509490065,0.144222488082129,0.349247509490065,0.144222488082129,0,5.98629222240515,0.504109454783639,2.452001543252,0
