omega_rad_s,heading_deg,method,body,dof,load,Cd
1.2,45,far_field_global,0,2,-881.638912891853,-0.0175418827993767
1.2,45,far_field_global,0,3,0,0
1.2,45,far_field_global,0,4,0,0
1.2,45,far_field_global,0,5,0,0
1.2,45,far_field_global,0,6,-4285.68958799291,-0.0085271944520333
1.2,90,near_field,1,1,1733.6865515806,0.034494990924264
1.2,90,near_field,1,2,55773.8449260481,1.10972671085284
1.2,90,near_field,1,3,84392.0511200641,1.67914034680178
1.2,90,near_field,1,4,45.1132165507056,8.97613235830999e-05
1.2,90,near_field,1,5,-0.875793948406512,-1.74255861154746e-06
1.2,90,near_field,1,6,0.667135394924745,1.32739273845111e-06
1.2,90,near_field,2,1,-1731.28332617444,-0.0344471741845547
1.2,90,near_field,2,2,55757.5424886267,1.10940234285772
1.2,90,near_field,2,3,84390.2503629223,1.67910451731392
1.2,90,near_field,2,4,45.0406574130185,8.96169533799795e-05
1.2,90,near_field,2,5,0.802182209943092,1.59609405900768e-06
1.2,90,near_field,2,6,-0.64190958677192,-1.27720119589715e-06
1.2,90,far_field_global,0,1,-1.63670342238793,-3.2565327134545e-05
1.2,90,far_field_global,0,2,28615.2711051145,0.569355236773543
1.2,90,far_field_global,0,3,0,0
1.2,90,far_field_global,0,4,0,0
1.2,90,far_field_global,0,5,0,0
1.2,90,far_field_global,0,6,-150.333056672719,-0.000299116205337954
1.3,0,near_field,1,1,187396.63836303,3.72861249553841
1.3,0,near_field,1,2,30.844479757032,0.000613709582226634
1.3,0,near_field,1,3,119573.272158136,2.37913764406777
1.3,0,near_field,1,4,-0.404099256043752,-8.04032318127089e-07
1.3,0,near_field,1,5,-143.176133978818,-0.000284876146594537
1.3,0,near_field,1,6,-0.0836577042141187,-1.66452911858827e-07
1.3,0,near_field,2,1,168983.834648906,3.36225474971065
1.3,0,near_field,2,2,-152.795100267533,-0.00304014909280765
1.3,0,near_field,2,3,109549.210503073,2.17968987451542
1.3,0,near_field,2,4,0.712987346152539,1.41862391516068e-06
1.3,0,near_field,2,5,-131.628323615415,-0.000261899581810233
1.3,0,near_field,2,6,0.561018903291171,1.1162537979963e-06
1.3,0,far_field_global,0,1,6811.23824215091,0.135522537872713
1.3,0,far_field_global,0,2,7.20179059670077,0.000143293319686395
1.3,0,far_field_global,0,3,0,0
1.3,0,far_field_global,0,4,0,0
1.3,0,far_field_global,0,5,0,0
1.3,0,far_field_global,0,6,15.2745001650675,3.03915228555188e-05
1.3,45,near_field,1,1,83906.9659445576,1.66948865474053
1.3,45,near_field,1,2,90179.5471288604,1.79429358607427
1.3,45,near_field,1,3,87503.366352818,1.74104588019738
