omega_rad_s,heading_deg,method,body,dof,load,Cd
1.7,45,far_field_global,0,6,5.7795197343015e-11,1.14994536122793e-16
1.7,90,near_field,1,1,5.49799386208164e-08,1.09393043512542e-12
1.7,90,near_field,1,2,109085.828235218,2.17047000307467
1.7,90,near_field,1,3,98769.9327136881,1.96521564376365
1.7,90,near_field,1,4,1064.3403910868,0.00211770761545069
1.7,90,near_field,1,5,-1.19077013874258e-10,-2.36926364176739e-16
1.7,90,near_field,1,6,-1.23079755805236e-08,-2.44890580456515e-14
1.7,90,far_field_global,0,1,3.13889644923916e-11,6.24543141492298e-16
1.7,90,far_field_global,0,2,26887.739158237,0.534982703414161
1.7,90,far_field_global,0,3,0,0
1.7,90,far_field_global,0,4,0,0
1.7,90,far_field_global,0,5,0,0
1.7,90,far_field_global,0,6,2.22857899389509e-11,4.43418172093046e-17
1.8,0,near_field,1,1,-26115.907593631,-0.519625646631394
1.8,0,near_field,1,2,7.83978795899264e-07,1.55987490499394e-11
1.8,0,near_field,1,3,103751.310928669,2.06432963652054
1.8,0,near_field,1,4,7.99355342388872e-09,1.59046946841845e-14
1.8,0,near_field,1,5,174.264250191218,0.000346731865877907
1.8,0,near_field,1,6,4.57912097992098e-09,9.11103200861034e-15
1.8,0,far_field_global,0,1,-14238.0128632833,-0.283292342581039
1.8,0,far_field_global,0,2,-2.02918938297972e-11,-4.03745817176019e-16
1.8,0,far_field_global,0,3,0,0
1.8,0,far_field_global,0,4,0,0
1.8,0,far_field_global,0,5,0,0
1.8,0,far_field_global,0,6,-3.85562850700531e-10,-7.67150614597697e-16
1.8,45,near_field,1,1,-18875.1921391162,-0.375557842874738
1.8,45,near_field,1,2,-18875.1921394694,-0.375557842881765
1.8,45,near_field,1,3,103549.010200646,2.06030447881786
1.8,45,near_field,1,4,-225.104625808298,-0.00044788846156693
1.8,45,near_field,1,5,225.104625810154,0.000447888461570623
1.8,45,near_field,1,6,7.828677188801e-09,1.55766420596895e-14
1.8,45,far_field_global,0,1,-10065.9733945791,-0.20028168331428
1.8,45,far_field_global,0,2,-10065.9733945791,-0.200281683314279
1.8,45,far_field_global,0,3,0,0
1.8,45,far_field_global,0,4,0,0
1.8,45,far_field_global,0,5,0,0
1.8,45,far_field_global,0,6,5.05202829955707e-10,1.00519710545984e-15
1.8,90,near_field,1,1,-7.08123803947192e-07,-1.40894697303523e-11
1.8,90,near_field,1,2,-26115.9075941614,-0.519625646641947
1.8,90,near_field,1,3,103751.31092859,2.06432963651898
1.8,90,near_field,1,4,-174.264250195133,-0.000346731865885696
1.8,90,near_field,1,5,8.0971553734991e-09,1.61108304650895e-14
1.8,90,near_field,1,6,2.53299989493162e-09,5.03988499577203e-15
1.8,90,far_field_global,0,1,-1.53974691209527e-11,-3.06361929784633e-16
1.8,90,far_field_global,0,2,-14238.0128632836,-0.283292342581046
1.8,90,far_field_global,0,3,0,0
1.8,90,far_field_global,0,4,0,0
1.8,90,far_field_global,0,5,0,0
1.8,90,far_field_global,0,6,-1.97462791292987e-10,-3.92889775105046e-16
1.9,0,near_field,1,1,-1401.30389704961,-0.0278816059147442
1.9,0,near_field,1,2,5.65112394938162e-08,1.12439857809411e-12
1.9,0,near_field,1,3,37457.6881008466,0.745291938675195
1.9,0,near_field,1,4,7.6615781725636e-10,1.52441667893871e-15
1.9,0,near_field,1,5,14.0779995412313,2.80108573238817e-05
1.9,0,near_field,1,6,2.17817105502277e-10,4.33388554038235e-16
1.9,0,far_field_global,0,1,-5046.68988258381,-0.100413492588144
1.9,0,far_field_global,0,2,-1.70314264277211e-13,-3.38872617726594e-18
1.9,0,far_field_global,0,3,0,0
1.9,0,far_field_global,0,4,0,0
1.9,0,far_field_global,0,5,0,0
1.9,0,far_field_global,0,6,8.91579898632044e-13,1.77396776156159e-18
1.9,45,near_field,1,1,-844.74836248987,-0.0168078751437556
1.9,45,near_field,1,2,-844.748362338066,-0.0168078751407352
1.9,45,near_field,1,3,37309.389572785,0.74234125743763
1.9,45,near_field,1,4,-12.9747352014614,-2.58157031102939e-05
1.9,45,near_field,1,5,12.9747352030451,2.58157031134449e-05
1.9,45,near_field,1,6,6.87265450337726e-11,1.36744531186138e-16
1.9,45,far_field_global,0,1,-3567.91072808783,-0.0709903690905179
1.9,45,far_field_global,0,2,-3567.91072808782,-0.0709903690905178
1.9,45,far_field_global,0,3,0,0
1.9,45,far_field_global,0,4,0,0
1.9,45,far_field_global,0,5,0,0
1.9,45,far_field_global,0,6,5.32966817453332e-10,1.06043883851007e-15
1.9,90,near_field,1,1,-5.57961240893426e-08,-1.11016999717524e-12
1.9,90,near_field,1,2,-1401.30389695421,-0.027881605912846
1.9,90,near_field,1,3,37457.6881008415,0.745291938675093
1.9,90,near_field,1,4,-14.077999539913,-2.80108573212587e-05
1.9,90,near_field,1,5,7.62668145868131e-10,1.51747331407522e-15
1.9,90,near_field,1,6,1.20981349938099e-11,2.40715402926508e-17
1.9,90,far_field_global,0,1,-1.69808790196534e-12,-3.37866880916241e-17
1.9,90,far_field_global,0,2,-5046.68988258382,-0.100413492588144
1.9,90,far_field_global,0,3,0,0
1.9,90,far_field_global,0,4,0,0
1.9,90,far_field_global,0,5,0,0
1.9,90,far_field_global,0,6,-2.77512840873878e-10,-5.5216457199738e-16
2,0,near_field,1,1,-1058.5349837543,-0.0210615665353872
2,0,near_field,1,2,1.14389774900993e-07,2.27600210859391e-12
2,0,near_field,1,3,30065.2454091543,0.59820523299268
2,0,near_field,1,4,1.37404712106481e-09,2.73392805218622e-15
2,0,near_field,1,5,13.3238009122398,2.65102357242946e-05
2,0,near_field,1,6,-3.12958339790404e-10,-6.22690132821328e-16
2,0,far_field_global,0,1,-4348.33982337816,-0.086518490096318
2,0,far_field_global,0,2,-6.32635108334863e-13,-1.25874785730362e-17
2,0,far_field_global,0,3,0,0
2,0,far_field_global,0,4,0,0
2,0,far_field_global,0,5,0,0
2,0,far_field_global,0,6,5.01028615239621e-12,9.96891711464824e-18
2,45,near_field,1,1,-617.258255258126,-0.0122815268386572
2,45,near_field,1,2,-617.258255209449,-0.0122815268376886
2,45,near_field,1,3,29935.2253895553,0.595618237441523
2,45,near_field,1,4,-5.59502252813045,-1.11323613344612e-05
2,45,near_field,1,5,5.5950225288043,1.1132361335802e-05
2,45,near_field,1,6,1.84880515289987e-10,3.67854944204709e-16
2,45,far_field_global,0,1,-3069.66869305607,-0.061076896288391
2,45,far_field_global,0,2,-3069.66869305607,-0.061076896288391
2,45,far_field_global,0,3,0,0
2,45,far_field_global,0,4,0,0
2,45,far_field_global,0,5,0,0
2,45,far_field_global,0,6,2.57934075677088e-10,5.13208895312005e-16
2,90,near_field,1,1,-1.14192179545813e-07,-2.27207057323224e-12
2,90,near_field,1,2,-1058.53498364844,-0.0210615665332807
2,90,near_field,1,3,30065.2454091506,0.598205232992607
2,90,near_field,1,4,-13.3238009108152,-2.65102357214603e-05
2,90,near_field,1,5,1.37106742856296e-09,2.7279993873007e-15
2,90,near_field,1,6,-4.27031804027515e-10,-8.49660983461602e-16
2,90,far_field_global,0,1,1.76635078186458e-13,3.51449079038743e-18
2,90,far_field_global,0,2,-4348.33982337815,-0.0865184900963177
2,90,far_field_global,0,3,0,0
2,90,far_field_global,0,4,0,0
2,90,far_field_global,0,5,0,0
2,90,far_field_global,0,6,2.53104685365342e-10,5.03599904873593e-16
